,Date,Open,High,Low,Close,Volume,Market Cap,day_diff,up_or_down
272,2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000,19705400000,-0.980876301138,-40.52
273,2017-04-23,1231.92,1232.2,1203.94,1207.21,258951000,20066200000,0.874380750177,24.71
274,2017-04-22,1222.71,1235.56,1208.47,1231.71,249320000,19913900000,-0.332225913621,-9.0
275,2017-04-21,1229.42,1235.94,1215.56,1222.05,272167000,20020700000,0.361629048086,7.37
276,2017-04-20,1211.08,1240.79,1208.41,1229.08,315108000,19719900000,-0.555898702903,-18.0
277,2017-04-19,1212.13,1215.51,1205.08,1210.29,288061000,19734800000,0.176414189837,1.84
278,2017-04-18,1193.77,1217.57,1193.77,1211.67,270524000,19433800000,-0.752100840336,-17.9
279,2017-04-17,1183.25,1194.9,1172.65,1193.91,253206000,19260500000,-0.479101123596,-10.66
280,2017-04-16,1172.61,1187.22,1172.61,1182.94,183231000,19085100000,-0.707049965777,-10.33
281,2017-04-15,1167.3,1188.0,1164.96,1172.52,203559000,18996500000,-0.2265625,-5.22
282,2017-04-14,1170.33,1190.8,1159.79,1167.54,254827000,19043800000,0.0899709771042,2.79
283,2017-04-13,1201.02,1205.89,1156.44,1169.28,351969000,19541300000,0.641860465116,31.74
284,2017-04-12,1204.81,1207.14,1196.76,1200.37,288702000,19600800000,0.42774566474,4.44
285,2017-04-11,1187.46,1208.07,1187.46,1205.01,216182000,19316000000,-0.851528384279,-17.55
286,2017-04-10,1187.3,1190.34,1179.04,1187.13,215883000,19311200000,0.0150442477876,0.17
287,2017-04-09,1176.57,1197.21,1171.86,1187.87,242343000,19134400000,-0.445759368836,-11.3
288,2017-04-08,1172.65,1184.98,1162.58,1175.95,209312000,19068600000,-0.147321428571,-3.3
289,2017-04-07,1178.94,1186.58,1163.39,1176.9,317022000,19168500000,0.0879689521345,2.04
290,2017-04-06,1125.81,1188.37,1125.81,1182.68,511222000,18302600000,-0.909047314578,-56.87
291,2017-04-05,1134.14,1135.09,1113.63,1124.78,414784000,18435700000,0.436160298229,9.36
292,2017-04-04,1145.52,1156.44,1120.52,1133.25,436310000,18619000000,0.341592427617,12.27
293,2017-04-03,1102.95,1151.74,1102.95,1143.81,580444000,17924600000,-0.837466693995,-40.86
294,2017-04-02,1080.61,1107.59,1075.45,1102.17,514187000,17559400000,-0.670815183572,-21.56
295,2017-04-01,1071.71,1091.72,1061.09,1080.5,289634000,17413000000,-0.286973555338,-8.79
